incident_id,_anchor,facility_id,attack_type_ar,result_ar,description_ar,full_discription_ar
INC-133,Indonesian Hospital,FAC-007,منطقة غارة جوية,تعرضت المباني السكنية المحيطة بالمستشفى للقصف، بحسب التقارير، جراء غارات جوية.,في غضون 24 ساعة، تعرضت المباني السكنية القريبة من المستشفى الإندونيسي ومستشفى الشفاء، بحسب التقارير، لغارات جوية.,
INC-134,Indonesian Hospital,FAC-007,منطقة القصف,تعرض للقصف مما تسبب في أضرار، وأصدرت أوامر إخلاء متكررة خلال الأيام السابقة.,في 28 و 29 أكتوبر، أفادت التقارير بتعرض محيط المستشفى الإندونيسي في شمال غزة للقصف، مما تسبب في أضرار.,
INC-135,Indonesian Hospital,FAC-007,محاصرون، تحت الهجوم,مما أسفر عن 12 حالة وفاة على الأقل.,,
INC-136,Indonesian Hospital,FAC-007,ضربة قوية,وردت أنباء عن وقوع ضربات عنيفة على المستشفى ومحيطه، استهدفت قسم الجراحة.,تم إجلاء نحو 500 مريض وموظف من المستشفى,
INC-137,Indonesian Hospital,FAC-007,يضرب,لا يزال المستشفى محاصرًا بالدبابات الإسرائيلية. وفي حوالي الساعة العاشرة مساءً من يوم 23 نوفمبر، تعرض المستشفى لقصف جديد وألحق به أضرارًا.,,
INC-138,Indonesian Hospital,FAC-007,غارة جوية,ثم اقتحمت القوات المستشفى,,
INC-139,Indonesian Hospital,FAC-007,يضرب,تعرض للضرب والتدمير في 25 ديسمبر,,
INC-140,Indonesian Hospital,FAC-007,قصف,لا تزال خارج الخدمة، وقد تأثر المستشفى مؤخراً بالقصف.,,
INC-141,Indonesian Hospital,FAC-007,حريق مجهول الهوية,أطلقت القوات الإسرائيلية النار مما أسفر عن إصابة طبيب واحد، وتدمير ثلاثة مولدات كهربائية، وإلحاق أضرار بالطابق الثالث من المستشفى وخزانات المياه.,,
INC-142,Indonesian Hospital,FAC-007,غير محدد الهوية,أفادت التقارير بمقتل ثلاثة أطفال فلسطينيين وإصابة اثنين آخرين في غارات جوية قرب المستشفى الإندونيسي في 25 مارس/آذار.,,
INC-143,Indonesian Hospital,FAC-007,خارج الخدمة,اعتبارًا من 15 مايو، خارج الخدمة,,"يستمر تضاؤل ​​إمكانية الوصول إلى الخدمات الصحية الأساسية مع إصدار أوامر إخلاء إضافية وتكثيف العمليات العسكرية في المناطق التي تتوفر فيها هذه الخدمات. في 14 مايو، أعلنت منظمة أطباء بلا حدود انسحابها من المستشفى الميداني الإندونيسي بعد تقديمها الرعاية ما بعد الجراحة للمرضى المصابين في المنشأة منذ ديسمبر 2023. وأفادت المنظمة غير الحكومية بأنها اتخذت هذا القرار في أعقاب ""الهجوم المتصاعد"" في رفح و""نمط الهجمات الممنهجة على المرافق الطبية والبنية التحتية المدنية"" التي شهدتها منذ بداية النزاع، مضيفة أن فرقها تعرضت لـ 26 حادثة عنف منذ أكتوبر 2023، بما في ذلك ""غارات جوية ألحقت أضرارًا بالمستشفيات، وإطلاق دبابات النار على ملاجئ متفق عليها لفض الاشتباك، وهجمات برية على المراكز الطبية، وإطلاق النار على القوافل"". وبينما قلصت منظمة أطباء بلا حدود وجودها في رفح، استأنفت الآن عملياتها في مجمع ناصر الطبي في خان يونس، حيث تقدم جراحة العظام وعلاج الحروق، من بين خدمات أخرى."
INC-144,Indonesian Hospital,FAC-007,هجوم,تعرض للهجوم في أربع مناسبات بين 2 و 8 ديسمبر، مما أسفر عن إصابة ثلاثة من الطاقم الطبي وستة مرضى وإلحاق أضرار بمولد الكهرباء وخزانات المياه.,,أُجبر الفريق الطبي الإندونيسي للطوارئ، الذي نشرته منظمة الصحة العالمية في مستشفى كمال عدوان في الأول من ديسمبر/كانون الأول بعد خمس محاولات لمنعه من الوصول، على الإخلاء مع بدء نزوح السكان ومقدمي الرعاية الصحية والعديد من المرضى المصابين بالفرار من المستشفى وانتشار الذعر، وفقًا لما ذكره المدير العام لمنظمة الصحة العالمية، تيدروس أدهانوم غيبريسوس. وأضاف المدير العام أن 33 شخصًا لقوا حتفهم بالقرب من المستشفى، الذي وصفه بأنه أحد آخر شريان الحياة لسكان شمال غزة، وسط قصف عنيف وأعمال عدائية. علاوة على ذلك، تعرض المستشفى الإندونيسي في بيت لاهيا لهجمات في أربع مناسبات بين 2 و8 ديسمبر/كانون الأول، مما أسفر عن إصابة ثلاثة من الكوادر الطبية وستة مرضى، بالإضافة إلى تضرر مولد الكهرباء وخزانات المياه. وفي شمال غزة أيضًا، أفادت التقارير باستهداف الطابق الخامس وساحة مستشفى العودة في جباليا في 3 ديسمبر/كانون الأول، دون وقوع إصابات.
INC-145,Indonesian Hospital,FAC-007,يضرب,تضررت الطوابق العليا والفناء الأمامي للمستشفى الإندونيسي، الذي كان يضم أكثر من 40 مريضاً يعانون من إصابات خطيرة وأمراض مزمنة بالإضافة إلى الطاقم الطبي، وانقطعت عنه الكهرباء تماماً.,,في 18 و19 أكتوبر/تشرين الأول، أفادت التقارير بأن غارات إسرائيلية أثرت على المستشفيات الثلاث المتبقية في محافظة شمال غزة، وهي: كمال عدوان، والمستشفى الإندونيسي، والعودة. ووفقًا لوزارة الصحة، فقد استُهدفت الطوابق العليا والساحة الأمامية للمستشفى الإندونيسي، الذي كان يضم أكثر من 40 مريضًا يعانون من إصابات وحالات مزمنة، بالإضافة إلى الطاقم الطبي، وانقطعت عنه الكهرباء تمامًا. وأضافت الوزارة أن مريضين في حالة حرجة توفيا لاحقًا بسبب انقطاع الكهرباء والإمدادات. كما استُهدف مستشفى العودة ومدخل مختبر كمال عدوان، ما أسفر عن سقوط ضحايا، حسبما أفادت جمعية العودة الصحية والمجتمعية ووزارة الصحة. وفي 21 أكتوبر/تشرين الأول، تمكنت مهمة معقدة بقيادة منظمة الصحة العالمية، بالتعاون مع مكتب تنسيق الشؤون الإنسانية التابع للأمم المتحدة، ودائرة الأمم المتحدة للأعمال المتعلقة بالألغام، وجمعية الهلال الأحمر الفلسطيني، من إجلاء 14 مريضًا في حالة حرجة، إلى جانب 10 من مقدمي الرعاية، من كمال عدوان إلى مستشفى الشفاء في محافظة غزة. اضطرت البعثة، التي انطلقت من دير البلح في 20 أكتوبر، إلى المبيت في مستشفى كمال عدوان بسبب القتال العنيف في المنطقة، ولم تتمكن من الوصول إلى الشفاء إلا في اليوم التالي. وبلغ عدد المرضى المنومين في مستشفى كمال عدوان 100 مريض حتى 21 أكتوبر، من بينهم سبعة بالغين وسبعة أطفال في وحدة العناية المركزة، مع تدفق مستمر للإصابات الجديدة التي تغمر قسم الطوارئ؛ حيث وصل نحو 200 مصاب بجروح خطيرة خلال 24 ساعة بين 20 و21 أكتوبر، من بينهم 53 متوفى. وفي 21 أكتوبر، أفاد مدير مستشفى كمال عدوان بنفاد وحدات الدم، وأن الطواقم الطبية تعمل بلا كلل دون طعام، وأن عدداً من المرضى قد فارقوا الحياة متأثرين بجراحهم وسط نقص في الطاقة الاستيعابية، وأن جرحى آخرين ملقون في الشوارع دون إمكانية إنقاذهم. وفي الوقت نفسه، تعيق صعوبات الاتصال الناجمة عن انقطاع الإنترنت الجهود المبذولة لتقييم الأوضاع في مستشفيي إندونيسيا والعودة، وفقاً لما أفاد به قطاع الصحة. علاوة على ذلك، لا توجد حالياً أي نقاط طبية تابعة للأونروا تعمل في شمال غزة.
