detail_id,event_id,event_name,category,order,time,heading_label,value,content,source,source_link,submission_id,added_by,reviewed_by
DET-331,hist006,Six-Day War / Al-Naksa,war_crime,6,,Extrajudicial Killings,,Multiple documented cases of POW killings and civilian deaths. Egyptian POWs killed at al-Arish. Systematic documentation prevented by denial of ICRC access during conflict.,ICRC Reports,https://www.icrc.org/,,,
DET-332,hist007,Sabra and Shatila,casualty,1,,Lebanese Official Count,800,Lebanese government commission documented 800 bodies identified,Lebanese Government Commission Report (1982-83),https://www.un.org/unispal/,,,
DET-333,hist007,Sabra and Shatila,casualty,2,,Palestinian & International Sources,"2,000-3,500","Palestinian Red Crescent: 3,500; various international: 2,000-2,750",Palestinian Red Crescent Society Reports 1982,http://www.palestinercs.org/,,,
DET-334,hist007,Sabra and Shatila,casualty,3,,"Women, Children, Elderly",Majority,Most victims non-combatants; systematic targeting of civilians,Kahan Commission Report (1983),https://www.mfa.gov.il/mfa/foreignpolicy/mfadocuments/yearbook6/pages/104%20report%20of%20the%20commission%20of%20inquiry%20into%20the%20e.aspx,,,
DET-335,hist007,Sabra and Shatila,casualty,4,,Missing/Disappeared,Unknown,Many bodies buried in mass graves; identification incomplete; some never found,,,,,
DET-336,hist007,Sabra and Shatila,commander,1,1928-2014,Ariel Sharon,,Kahan Commission found Sharon bore 'personal responsibility' for massacre. Authorized Phalangist entry into camps despite foreseeable risk to civilians. Failed to prevent killings despite receiving reports. Recommended for removal as Defense Minister. Resigned but remained in cabinet. Later served as Prime Minister (2001-2006). Multiple international prosecution attempts failed.,,,,,
DET-337,hist007,Sabra and Shatila,commander,2,1929-2004,Rafael Eitan,,Overall command of IDF operations in Lebanon. Coordinated Phalangist entry into camps. Received reports of civilian massacres but ordered militias to continue. Kahan Commission found him negligent. Recommended for removal but already scheduled to retire. Later entered politics; never prosecuted.,,,,,
DET-338,hist007,Sabra and Shatila,commander,3,1913-1992,Menachem Begin,,"Prime Minister during Lebanon War (Operation Peace for Galilee). Authorized invasion and occupation of West Beirut. Kahan Commission found he should have been more involved in preventing foreseeable harm. Not recommended for removal. Resigned 1983, partly due to Lebanon War failures.",,,,,
DET-339,hist007,Sabra and Shatila,commander,4,1915-2012,Yitzhak Shamir,,"Foreign Minister during massacre. Kahan Commission noted he knew of Phalangist entry but did not object. Later became Prime Minister (1983-84, 1986-92). Never held accountable for role in events.",,,,,
DET-340,hist007,Sabra and Shatila,commander,5,1956-2002,Elie Hobeika,,Lebanese Forces commander who led Phalangist militiamen into camps. Directly responsible for organizing and executing massacre. Never prosecuted. Assassinated in 2002 car bombing in Beirut before planned testimony in Belgian universal jurisdiction case.,,,,,
DET-341,hist007,Sabra and Shatila,commander,6,Unknown,Fadi Frem,,Senior Lebanese Forces commander who led militiamen during massacre. Directed ground operations inside camps. Never prosecuted. Identity and fate poorly documented.,,,,,
DET-342,hist007,Sabra and Shatila,historical_impact,1,,Immediate Impact (1982-1983),,International outrage; widespread condemnation of Israel and Phalangists,,,,,
DET-343,hist007,Sabra and Shatila,historical_impact,1,,Long-term Significance,,Symbol of Palestinian suffering and international community's failure to protect refugees,,,,,
DET-344,hist007,Sabra and Shatila,historical_impact,1,,Accountability Outcomes,,✗ No Lebanese Phalangist militiamen ever prosecuted despite carrying out killings,,,,,
DET-345,hist007,Sabra and Shatila,historical_impact,2,,Immediate Impact (1982-1983),,"Largest protest in Israeli history: 400,000 Israelis (10% of population) demanded investigation",,,,,
DET-346,hist007,Sabra and Shatila,historical_impact,2,,Long-term Significance,,Established precedent for 'command responsibility' findings even when direct perpetrators were non-state actors,,,,,
DET-347,hist007,Sabra and Shatila,historical_impact,2,,Accountability Outcomes,,✗ No Israeli military personnel criminally charged despite Kahan findings of responsibility,,,,,
DET-348,hist007,Sabra and Shatila,historical_impact,3,,Immediate Impact (1982-1983),,Kahan Commission established—rare example of country investigating own military's role in atrocity,,,,,
DET-349,hist007,Sabra and Shatila,historical_impact,3,,Long-term Significance,,Kahan Commission report became reference point for investigating military misconduct,,,,,
DET-350,hist007,Sabra and Shatila,historical_impact,3,,Accountability Outcomes,,✗ Ariel Sharon never faced criminal prosecution; later served as Prime Minister,,,,,
DET-351,hist007,Sabra and Shatila,historical_impact,4,,Immediate Impact (1982-1983),,Sharon forced to resign as Defense Minister but remained in cabinet without portfolio,,,,,
DET-352,hist007,Sabra and Shatila,historical_impact,4,,Long-term Significance,,"Despite findings of personal responsibility, Sharon later became Prime Minister (2001-2006)",,,,,
DET-353,hist007,Sabra and Shatila,historical_impact,4,,Accountability Outcomes,,✗ Belgium universal jurisdiction case (2001) dismissed after political pressure,,,,,
DET-354,hist007,Sabra and Shatila,historical_impact,5,,Immediate Impact (1982-1983),,UN General Assembly declared massacre 'an act of genocide' (Resolution 37/123 D),,,,,
DET-355,hist007,Sabra and Shatila,historical_impact,5,,Long-term Significance,,Failed prosecutions (Belgium 2001) demonstrated limits of universal jurisdiction when opposed by powerful states,,,,,
DET-356,hist007,Sabra and Shatila,historical_impact,5,,Accountability Outcomes,,✗ Elie Hobeika (Phalangist commander) assassinated 2002 before testimony,,,,,
DET-357,hist007,Sabra and Shatila,historical_impact,6,,Immediate Impact (1982-1983),,Accelerated Israeli withdrawal from Lebanon (completed 1985 except 'security zone'),,,,,
DET-358,hist007,Sabra and Shatila,historical_impact,6,,Long-term Significance,,Memorial events held annually September 16-18 by Palestinian and solidarity groups worldwide,,,,,
DET-359,hist007,Sabra and Shatila,historical_impact,6,,Accountability Outcomes,,✗ Victims' families received no compensation; no official apologies from perpetrators,,,,,
DET-360,hist007,Sabra and Shatila,historical_impact,7,,Immediate Impact (1982-1983),,Deepened Lebanese-Palestinian tensions; weakened Palestinian position in Lebanon,,,,,
DET-361,hist007,Sabra and Shatila,historical_impact,7,,Long-term Significance,,Referenced in International Criminal Court discussions of command responsibility,,,,,
DET-362,hist007,Sabra and Shatila,historical_impact,7,,Accountability Outcomes,,✓ Kahan Commission provided official Israeli acknowledgment of responsibility (rare),,,,,
DET-363,hist007,Sabra and Shatila,historical_impact,8,,Accountability Outcomes,,✓ Sharon forced to resign as Defense Minister (though remained in politics),,,,,
DET-364,hist007,Sabra and Shatila,historical_impact,9,,Accountability Outcomes,,✓ UN and international documentation preserved; massacre recognized in historical record,,,,,
DET-365,hist007,Sabra and Shatila,historical_impact,10,,Accountability Outcomes,,✓ Case studied in international criminal law courses as example of command responsibility,,,,,
DET-366,hist007,Sabra and Shatila,legal,1,,Fourth Geneva Convention (1949) Violations,,"Article 27: Protected persons entitled to respect for persons, honor, family rights, religious convictions. Shall be protected against violence, intimidation, insults, public curiosity. Systematically violated.",,,,,
DET-367,hist007,Sabra and Shatila,legal,1,,Command Responsibility Doctrine,,Superior responsibility: Israeli commanders knew or should have known massacre was occurring and failed to prevent or punish. Kahan Commission explicitly found this.,,,,,
DET-368,hist007,Sabra and Shatila,legal,1,,UN General Assembly Findings,,Resolution 37/123 D (1982): Declared massacre 'an act of genocide.' Passed 123-0 with 22 abstentions. Israel rejected characterization but did not contest factual findings.,,,,,
DET-369,hist007,Sabra and Shatila,legal,1,,Attempts at Individual Criminal Accountability,,Belgium (2001): Survivors filed case under universal jurisdiction law. Belgian Supreme Court initially allowed prosecution of Sharon. Law later amended under US/Israeli pressure; case dismissed.,,,,,
DET-370,hist007,Sabra and Shatila,legal,2,,Fourth Geneva Convention (1949) Violations,,Article 32: Prohibited physical suffering or extermination of protected persons. Massacre constituted extermination.,,,,,
DET-371,hist007,Sabra and Shatila,legal,2,,Command Responsibility Doctrine,,"Duty to prevent: Under customary international law, commanders must take feasible measures to prevent crimes by forces under their control. Sharon and IDF command failed this duty.",,,,,
DET-372,hist007,Sabra and Shatila,legal,2,,UN General Assembly Findings,,"Genocide Convention analysis: Acts committed with intent to destroy, in whole or in part, Palestinian group as such. Deliberate killing of members of group (Article II(a)).",,,,,
DET-373,hist007,Sabra and Shatila,legal,2,,Attempts at Individual Criminal Accountability,,"Universal jurisdiction principle: War crimes and crimes against humanity prosecutable anywhere. However, political considerations prevented prosecution.",,,,,
DET-374,hist007,Sabra and Shatila,legal,3,,Fourth Geneva Convention (1949) Violations,,"Article 147 (Grave Breaches): Willful killing, torture, inhuman treatment of protected persons constitute war crimes. All present in Sabra and Shatila.",,,,,
DET-375,hist007,Sabra and Shatila,legal,3,,Command Responsibility Doctrine,,Personal responsibility: Kahan Commission: Sharon bore 'personal responsibility' for not ordering prevention of harm to civilians despite foreseeable risks.,,,,,
DET-376,hist007,Sabra and Shatila,legal,3,,Attempts at Individual Criminal Accountability,,"ICC jurisdiction: Rome Statute not in effect in 1982; retroactive prosecution impossible. However, acts would constitute crimes against humanity and war crimes under current law.",,,,,
DET-377,hist007,Sabra and Shatila,legal,4,,Fourth Geneva Convention (1949) Violations,,Occupying Power Responsibility: Israel as occupying power in West Beirut bore legal responsibility to protect civilian population under its control.,,,,,
DET-378,hist007,Sabra and Shatila,quick_fact,1,,Event Type,Massacre,,,,,,
DET-379,hist007,Sabra and Shatila,quick_fact,2,,Perpetrators,Lebanese Phalangist militia; Israeli facilitation,,,,,,
DET-380,hist007,Sabra and Shatila,quick_fact,3,,Verification,Kahan Commission; UN; International Red Cross,,,,,,
DET-381,hist007,Sabra and Shatila,quick_fact,4,,UN Response,UNGA Resolution 37/123 D (genocide finding),,,,,,
DET-382,hist007,Sabra and Shatila,testimony,1,,Robert Fisk,,"Entered camps morning of September 18. 'There were women lying in the doorways, shot in the back and the front...I came across a group of women and children clustered around a dead man lying in a pile of garbage. On my right was a young Palestinian woman...holding a tiny baby to her body. The baby had been shot through the back of the head.' Described systematic nature of killings.","Pity the Nation: Lebanon at War' (1990); The Independent September 18-19, 1982",,,,
DET-383,hist007,Sabra and Shatila,testimony,2,,Kahan Commission,,Official findings: Sharon bore 'personal responsibility' for not preventing massacre. 'It is impossible to justify the Minister of Defense's disregard of the danger of acts of revenge...and his lack of involvement in the course of events.' Recommended Sharon's removal; found Chief of Staff Eitan and others negligent.,"Commission of Inquiry into Events at Refugee Camps in Beirut - Final Report, February 8, 1983",https://www.mfa.gov.il/mfa/foreignpolicy/mfadocuments/yearbook6/pages/104%20report%20of%20the%20commission%20of%20inquiry%20into%20the%20e.aspx,,,
DET-384,hist007,Sabra and Shatila,testimony,3,,Ellen Siegel,,"Present during massacre. Witnessed killings, attempted to help wounded. Testified: 'I saw Israeli soldiers standing on rooftops watching as the Phalangists went from house to house.' Described seeing bodies of women and children, mass graves being dug.",Testimony to human rights organizations; documented in UN reports,https://www.un.org/unispal/,,,
DET-385,hist007,Sabra and Shatila,testimony,4,,Ariel Sharon,,Initially denied Israeli responsibility. After Kahan Commission: accepted 'indirect' responsibility but claimed could not have foreseen massacre. In autobiography 'Warrior' (1989): defended decision to send Phalangists into camps. Never expressed remorse. Resigned as Defense Minister but remained in cabinet.,Warrior: An Autobiography' (1989); Official statements to Kahan Commission,,,,
