detail_id,_anchor,event_id,heading_label_ar,content_ar
DET-572,DET-572,hist009,#ERROR!,ارتكب باروخ غولدشتاين مجزرة راح ضحيتها 29 مصليًا فلسطينيًا أعزل أثناء الصلاة في هجوم إرهابي متعمد. قتل جماعي متعمد للمدنيين في مكان عبادتهم. غولدشتاين عضو في منظمة كاخ، المصنفة منظمة إرهابية. كان الهدف من الهجوم عرقلة عملية السلام في أوسلو من خلال استفزاز الفلسطينيين للرد.
DET-573,DET-573,hist009,#ERROR!,غيابٌ مُريبٌ للجنود الإسرائيليين عن مواقعهم المعتادة رغم التوترات التي شهدتها الليلة السابقة. أغلق الجنود الذين كانوا حاضرين أثناء المجزرة البوابات، مما حاصر الناجين مع القتلى والجرحى، ومنع وصول المساعدات الطبية. يعتقد كثير من الفلسطينيين أن الجيش الإسرائيلي كان على علمٍ مسبقٍ بالهجوم وساهم في تنفيذه. وقد تجاهلت لجنة شمقر هذه الحقائق.
DET-574,DET-574,hist009,#ERROR!,#ERROR!
DET-575,DET-575,hist009,قتل المتظاهرين الفلسطينيين,#ERROR!
DET-576,DET-576,hist009,#ERROR!,#ERROR!
DET-577,DET-577,hist009,الاستيلاء على المواقع الدينية,عقب مذبحة المصلين المسلمين، قامت إسرائيل بتقسيم المسجد الإبراهيمي، ومنحت 60% منه للعبادة اليهودية، رغم أن اليهود لا يمثلون سوى 0.003% من سكان الخليل. استيلاء إسرائيل على موقع إسلامي مقدس كعقاب جماعي. وخلال بعض الأعياد اليهودية، أُغلق المسجد بالكامل أمام المسلمين، في نفس المكان الذي شهد معاناتهم.
DET-578,DET-578,hist009,الخنق الاقتصادي للمجتمع الفلسطيني,#ERROR!
DET-579,DET-579,hist010,#ERROR!,بما في ذلك أكثر من 700 طفل؛ 47% منهم مصنفون كمدنيين لا يشاركون في الأعمال العدائية
DET-580,DET-580,hist010,#ERROR!,#ERROR!
DET-581,DET-581,hist010,مقتل أطفال فلسطينيين,#ERROR!
DET-582,DET-582,hist010,مقتل إسرائيليين,#ERROR!
DET-583,DET-583,hist010,#ERROR!,جرحى على يد القوات الإسرائيلية؛ آلاف يعانون من إعاقات دائمة
DET-584,DET-584,hist010,#ERROR!,أُصيبوا في هجمات فلسطينية؛ وكثير منهم في تفجيرات انتحارية
DET-585,DET-585,hist010,اعتقال فلسطينيين,اعتقالات خلال الانتفاضة الثانية؛ آلاف محتجزون رهن الاحتجاز الإداري
DET-586,DET-586,hist010,#ERROR!,منازل هُدمت كعقاب أو أثناء العمليات العسكرية
DET-587,DET-587,hist010,#ERROR!,#ERROR!
DET-588,DET-588,hist010,ياسر عرفات,#ERROR!
DET-589,DET-589,hist010,محمود عباس (أبو مازن),#ERROR!
DET-590,DET-590,hist010,الشيخ أحمد ياسين,الزعيم الروحي لحماس، المصاب بشلل رباعي. نفذت الحركة العديد من العمليات الانتحارية خلال الانتفاضة الثانية. اغتيل في غارة جوية إسرائيلية بمروحية بعد خروجه من المسجد (22 مارس/آذار 2004). وقد زاد اغتياله من تطرف أنصار حماس.
DET-591,DET-591,hist010,#ERROR!,رئيس الوزراء عند اندلاع الانتفاضة الثانية. ترأس فشل محادثات كامب ديفيد (يوليو 2000). الرد العسكري الإسرائيلي الأولي على الانتفاضة. خسر الانتخابات أمام شارون (فبراير 2001) بسبب أعمال العنف التي اندلعت خلال الانتفاضة.
DET-592,DET-592,hist010,الأثر الفوري (2000-2005),أكثر من 3200 فلسطيني وأكثر من 1000 إسرائيلي قُتلوا؛ وعشرات الآلاف جُرحوا من الجانبين
DET-593,DET-593,hist010,#ERROR!,فازت حماس في الانتخابات الفلسطينية عام 2006؛ ورفضت إسرائيل الاعتراف بالحكومة.
DET-594,DET-594,hist010,المساءلة والعدالة,#ERROR!
DET-595,DET-595,hist010,الأثر الفوري (2000-2005),حملة التفجيرات الانتحارية الفلسطينية ترهب المجتمع الإسرائيلي؛ 138 هجوماً أسفرت عن مقتل 515 مدنياً
DET-596,DET-596,hist010,#ERROR!,#ERROR!
DET-597,DET-597,hist010,المساءلة والعدالة,✗ لم تتم محاسبة أي من القادة الفلسطينيين على حملات التفجيرات الانتحارية
DET-598,DET-598,hist010,الأثر الفوري (2000-2005),دمرت العمليات العسكرية الإسرائيلية البنية التحتية والاقتصاد والمؤسسات الفلسطينية
DET-599,DET-599,hist010,#ERROR!,#ERROR!
DET-600,DET-600,hist010,المساءلة والعدالة,✗ تجاهلت إسرائيل حكم محكمة العدل الدولية بشأن الجدار
DET-601,DET-601,hist010,الأثر الفوري (2000-2005),#ERROR!
DET-602,DET-602,hist010,#ERROR!,#ERROR!
DET-603,DET-603,hist010,المساءلة والعدالة,#ERROR!
DET-604,DET-604,hist010,الأثر الفوري (2000-2005),قضت محكمة العدل الدولية بعدم قانونية جدار الفصل العنصري (2004)؛ وتجاهلت إسرائيل الحكم.
DET-605,DET-605,hist010,#ERROR!,تسارعت وتيرة التوسع الاستيطاني، حيث بلغ عدد المستوطنين الآن أكثر من 700 ألف مستوطن في الضفة الغربية والقدس الشرقية
DET-606,DET-606,hist010,المساءلة والعدالة,✗ أكثر من 4000 منزل فلسطيني تم هدمها ولم تتم إعادة بنائها؛ ولم يتم تعويض العائلات.
DET-607,DET-607,hist010,الأثر الفوري (2000-2005),#ERROR!
DET-608,DET-608,hist010,#ERROR!,صعود اليمين الإسرائيلي: الانتفاضة الثانية أقنعت العديد من الإسرائيليين باستحالة السلام
DET-609,DET-609,hist010,المساءلة والعدالة,✗ لم يتم التحقيق مطلقاً في سياسة الاغتيالات المستهدفة على الرغم من سقوط ضحايا مدنيين
DET-610,DET-610,hist010,الأثر الفوري (2000-2005),أدى انسحاب إسرائيل من غزة عام 2005 إلى إنهاء المستوطنات هناك، لكنه شدد السيطرة في أماكن أخرى.
DET-611,DET-611,hist010,#ERROR!,تحولت السلطة الفلسطينية إلى مجرد مقاول فرعي للاحتلال الإسرائيلي
DET-612,DET-612,hist010,المساءلة والعدالة,#ERROR!
DET-613,DET-613,hist010,الأثر الفوري (2000-2005),#ERROR!
DET-614,DET-614,hist010,#ERROR!,تم ترسيخ دورة العنف: حروب غزة (2008-2009، 2012، 2014، 2021، 2023-2024)
DET-615,DET-615,hist010,المساءلة والعدالة,#ERROR!
DET-616,DET-616,hist010,الأثر الفوري (2000-2005),"كانت الانتفاضة الثانية أكثر عنفاً بكثير من الأولى، وقد رسخت ""المقاومة المسلحة"" كنموذج سائد."
DET-617,DET-617,hist010,#ERROR!,أصبح حل الدولتين غير قابل للتطبيق بشكل متزايد بسبب توسع المستوطنات
DET-618,DET-618,hist010,المساءلة والعدالة,#ERROR!
DET-619,DET-619,hist010,#ERROR!,هجوم حماس في 7 أكتوبر 2023 والحرب اللاحقة على غزة متجذرة في ديناميكيات الانتفاضة الثانية التي لم تُحل بعد.
DET-620,DET-620,hist010,المساءلة والعدالة,✓ سابقة قانونية دولية أرساها حكم محكمة العدل الدولية بشأن الجدار (حتى وإن لم يتم تنفيذه)
DET-621,DET-621,hist010,المساءلة والعدالة,✗ لا يزال حاجز الفصل قائماً رغم عدم قانونيته؛ ويستمر في التوسع
DET-622,DET-622,hist010,اتفاقيات جنيف - انتهاكات من كلا الجانبين,"المادة الثالثة المشتركة: انتهك كلا الجانبين حظر ""العنف على الحياة والشخص"" و""الاعتداءات على الكرامة الشخصية"". وقد أسفرت التفجيرات الانتحارية الفلسطينية عن مقتل مدنيين عمداً. كما قتلت القوات الإسرائيلية مدنيين بنسبة غير متناسبة."
DET-623,DET-623,hist010,محكمة العدل الدولية - الرأي الاستشاري بشأن الجدار (2004),أُعلن عدم قانونية الجدار: قضت محكمة العدل الدولية بأن جدار الفصل العنصري ينتهك القانون الدولي لأنه مبني على أراضٍ فلسطينية محتلة، ويشكل ضماً فعلياً.
DET-624,DET-624,hist010,مبدأ التمييز والتناسب,انتهاكات فلسطينية: استهداف المدنيين عمداً بالتفجيرات الانتحارية - انتهاك واضح لمبدأ التمييز بين المقاتلين والمدنيين.
DET-625,DET-625,hist010,القانون الدولي الإنساني - التزامات الاحتلال,واجب حماية المدنيين: بصفتها قوة احتلال، كان على إسرائيل واجب حماية السكان المدنيين الفلسطينيين. وقد انتهكت عمليات حظر التجول المطولة التي منعت الوصول إلى الغذاء والدواء هذا الواجب.
DET-626,DET-626,hist010,اتفاقيات جنيف - انتهاكات من كلا الجانبين,المادة 33 (العقاب الجماعي): إن عمليات هدم المنازل التي قامت بها إسرائيل، وحظر التجول لفترات طويلة، والإغلاقات، وظروف الحصار تشكل عقاباً جماعياً محظوراً بموجب اتفاقية جنيف الرابعة.
DET-627,DET-627,hist010,محكمة العدل الدولية - الرأي الاستشاري بشأن الجدار (2004),#ERROR!
DET-628,DET-628,hist010,مبدأ التمييز والتناسب,#ERROR!
DET-629,DET-629,hist010,القانون الدولي الإنساني - التزامات الاحتلال,#ERROR!
DET-630,DET-630,hist010,اتفاقيات جنيف - انتهاكات من كلا الجانبين,#ERROR!
DET-631,DET-631,hist010,محكمة العدل الدولية - الرأي الاستشاري بشأن الجدار (2004),اتفاقية جنيف الرابعة تنطبق: أكدت محكمة العدل الدولية مجدداً أن اتفاقية جنيف الرابعة تنطبق على الأراضي الفلسطينية المحتلة، ويجب على إسرائيل الامتثال لها.
DET-632,DET-632,hist010,القانون الدولي الإنساني - التزامات الاحتلال,#ERROR!
DET-633,DET-633,hist010,نوع الحدث,
DET-634,DET-634,hist010,مشغل,
DET-635,DET-635,hist010,التكتيكات الفلسطينية,
