detail_id,_anchor,event_id,heading_label_de,content_de
DET-421,DET-386,hist007,Palästinensische Überlebende,"Überlebende berichteten, wie Milizionäre von Haus zu Haus gingen, Familien hinrichteten und Männer von Frauen und Kindern trennten, bevor sie sie töteten. Ein Überlebender sagte: „Sie haben meinen Mann, meine drei Söhne und meine Tochter getötet. Sie haben sie vor meinen Augen getötet.“ Ein anderer: „Sie zwangen uns, uns an die Wand zu stellen. Sie erschossen alle. Ich habe nur überlebt, weil Leichen auf mich fielen.“"
DET-422,DET-387,hist007,Israelische Soldaten (anonyme Zeugenaussagen),"Mehrere Soldaten sagten später aus, sie hätten ihren Vorgesetzten die Tötung von Zivilisten gemeldet, ihnen sei aber befohlen worden, nicht einzugreifen. Einer sagte: „Wir sahen, wie sie Zivilisten töteten … wir meldeten es den Vorgesetzten. Es geschah nichts.“ Mehrere Soldaten bestätigten, dass die israelischen Streitkräfte nachts Leuchtraketen abfeuerten."
DET-423,DET-388,hist007,Bachir Gemayel ermordet,"Der designierte libanesische Präsident Bachir Gemayel (Phalangistenführer, Verbündeter Israels) wurde in Ostbeirut durch eine Bombe getötet. Die israelische Militärführung beschloss daraufhin, Westbeirut zu besetzen und die Phalangisten in Lager zu internieren."
DET-424,DET-389,hist007,Die israelischen Streitkräfte besetzen Westbeirut.,"Israelische Streitkräfte rücken unter Verstoß gegen das Waffenstillstandsabkommen in Westbeirut ein. Sie umstellen die Lager Sabra und Schatila. Im Verteidigungsministerium findet ein Treffen statt: Sharon, Generalstabschef Eitan und Kommandeure der Phalangisten planen den Einmarsch in die Lager."
DET-425,DET-390,hist007,Phalangisten dringen in Lager ein.,Etwa 150 Milizionäre der Phalangisten dringen durch die Linien der israelischen Verteidigungsstreitkräfte in das Lager Schatila ein. Israelische Offiziere koordinieren den Vorstoß. Die israelischen Streitkräfte kontrollieren alle Zugangspunkte und stellen Karten und Logistik bereit. Unmittelbar nach Beginn der Kämpfe kommt es zum Töten.
DET-426,DET-391,hist007,Erste Nacht der Morde,"Systematische Hausmorde. Die israelischen Streitkräfte zünden die ganze Nacht über Leuchtraketen, sodass das Massaker auch nach Einbruch der Dunkelheit fortgesetzt werden kann. Israelische Offiziere in vorgeschobenen Gefechtsständen erhalten Berichte über die Tötung von Zivilisten, greifen aber nicht ein."
DET-427,DET-392,hist007,Das Massaker geht weiter,"Die Tötungen nehmen zu. Berichte über getötete Frauen und Kinder erreichen die IDF-Kommandeure. Generalstabschef Eitan wird informiert, befiehlt den Phalangisten jedoch, fortzufahren. Weitere Milizionäre dringen in die Lager ein. Bulldozer werden eingesetzt, um die Leichen zu begraben."
DET-428,DET-393,hist007,Zweite Nacht,Die israelischen Streitkräfte liefern weiterhin Leuchtraketen. Massenmorde dauern an. Leichen türmen sich auf den Straßen und in Massengräbern. Einige Opfer wurden vor ihrem Tod gefoltert; es gibt Hinweise auf sexuelle Gewalt.
DET-429,DET-394,hist007,Internationaler Alarm,"Berichte über das Massaker erreichen internationale Medien. Die USA setzen Israel unter Druck, die Operation einzustellen. Das israelische Kabinett tritt zusammen und ordnet den Abzug der Phalangisten aus den Lagern an."
DET-430,DET-395,hist007,Phalangisten ziehen sich zurück,"Nach etwa 40 Stunden verlassen Milizionäre die Lager. Leichen säumen die Straßen. Massengräber werden entdeckt. Internationale Journalisten, darunter Robert Fisk, betreten die Lager und dokumentieren das Gemetzel."
DET-431,DET-396,hist007,Massenproteste in Israel,400.000 Israelis (10 % der Bevölkerung) protestierten in Tel Aviv und forderten eine Untersuchung. Es war der größte Protest in der Geschichte Israels. Der Druck zwang die Regierung zur Einsetzung einer Kommission.
DET-432,DET-397,hist007,Kahan-Kommission eingerichtet,"Die israelische Regierung setzt eine Untersuchungskommission unter der Leitung des Präsidenten des Obersten Gerichtshofs, Jitzchak Kahan, ein, um die israelische Verantwortung zu untersuchen."
DET-433,DET-398,hist007,Bericht der Kahan-Kommission veröffentlicht,"Die Kommission kommt zu dem Schluss, dass Verteidigungsminister Sharon die persönliche Verantwortung für das Unterlassen der Verhinderung des Massakers trägt. Sie empfiehlt seine Absetzung. Auch Generalstabschef Eitan und weitere Verantwortliche wurden für fahrlässig befunden. Sharon tritt als Verteidigungsminister zurück, bleibt aber im Kabinett."
DET-434,DET-399,hist008,Die UN verurteilt das Massaker,Die Resolution 37/123 D der UN-Generalversammlung erklärt das Massaker zum „Völkermord“. Sie wurde mit überwältigender Mehrheit angenommen. Israel weist die Ergebnisse zurück.
DET-435,DET-400,hist008,Systematisches Massaker an Zivilisten,"Über 40 Stunden lang wurden Häuser aufgesucht und getötet. Die Opfer waren überwiegend Frauen, Kinder und ältere Menschen. Männer im wehrfähigen Alter waren größtenteils mit den PLO-Truppen geflohen. Die Methoden umfassten Erschießungen, Messerstiche, Axtangriffe und Enthauptungen. Die Kahan-Kommission bestätigte die systematische Vorgehensweise bei den Tötungen."
DET-436,DET-401,hist008,Folter und Verstümmelung,"Journalisten dokumentierten Leichen mit Folterspuren: Verstümmelungen, Zerstückelungen, Entstellungen. Schwangere Frauen wurden getötet; Leichen geschändet. Robert Fisk: „Ich sah tote Babys, schwarz von der Hitze, bereits im Verwesungsprozess. Ich sah tote Frauen auf der Straße liegen.“"
DET-437,DET-402,hist008,Sexuelle Gewalt,"Beweise für Vergewaltigung und sexuelle Gewalt. Leichen von Frauen, teilweise oder unbekleidet aufgefunden. Die libanesische Untersuchungskommission dokumentierte sexuelle Übergriffe."
DET-438,DET-403,hist008,Massengräber und Leichenbeseitigung,"Während des Massakers wurden Bulldozer eingesetzt, um die Leichen in Massengräbern zu verscharren. Einige Opfer wurden lebendig begraben. Es wurde systematisch versucht, das Ausmaß der Tötungen zu verschleiern. Viele Leichen wurden nie gefunden oder identifiziert."
DET-439,DET-404,hist008,Israelische Vermittlung,"Die israelischen Streitkräfte umstellten die Lager, kontrollierten alle Ein- und Ausgänge, stellten Karten zur Verfügung, koordinierten den Einmarsch der Phalangisten, feuerten nachts Leuchtraketen ab, um das Töten fortzusetzen, erhielten Berichte über Massaker, griffen aber 40 Stunden lang nicht ein."
DET-440,DET-405,hist008,Tötung von Kindern und Säuglingen,"Zahlreiche dokumentierte Fälle von getöteten Säuglingen und Kleinkindern. Ganze Familien wurden gemeinsam hingerichtet. Waisen wurden lebend zwischen Leichen gefunden. Robert Fisk beschrieb, wie er Kinderleichen in Trümmern fand."
DET-441,DET-406,hist008,Palästinenser getötet,Getötet von israelischen Streitkräften; die Spanne spiegelt unterschiedliche Quellen wider (B'Tselem vs. palästinensische Dokumentation).
DET-442,DET-407,hist008,Palästinensische Kinder getötet,Von israelischen Streitkräften getötete Minderjährige unter 18 Jahren
DET-443,DET-408,hist008,Israelis getötet,"Israelische Soldaten und Zivilisten, die während der Intifada von Palästinensern getötet wurden"
DET-444,DET-409,hist008,Verwundete Palästinenser,"Verletzungen durch scharfe Munition, Schläge, Gummigeschosse und Tränengas. Etwa 15.000 Schwerverletzte."
DET-445,DET-410,hist008,Palästinenser verhaftet,Insgesamt wurden in den sechs Jahren rund 20.000 Menschen verhaftet; allein im ersten Jahr waren es etwa 20.000. Viele wurden in Haft gefoltert.
DET-446,DET-411,hist008,Häuser abgerissen,Palästinensische Häuser wurden von israelischen Streitkräften als Strafe oder Abschreckung zerstört.
DET-447,DET-412,hist008,Palästinenser deportiert,Durch israelische Militärbefehle aus den besetzten Gebieten vertrieben
DET-448,DET-413,hist008,Jitzchak Rabin,"Er erließ Befehle mit eiserner Faust, einschließlich der Praxis, Knochen zu brechen. Später räumte er ein, dass die Brutalität übertrieben gewesen sei. Als Premierminister verfolgte er den Oslo-Friedensprozess, der aus der Intifada hervorgegangen war. Er wurde 1995 von israelischen Extremisten ermordet."
DET-449,DET-414,hist008,Jassir Arafat,"Führte die PLO aus dem Exil. Anfangs von einem Aufstand der Basis überrascht, konnte er später die Kontrolle übernehmen. Er autorisierte die Unabhängigkeitserklärung von 1988. Er leitete die Oslo-Verhandlungen, die 1993 zu den Abkommen führten."
DET-450,DET-415,hist008,Hanan Ashrawi,Prominenter Sprecher der palästinensischen Sache während der Intifada. Vertrat die palästinensischen Bestrebungen gegenüber internationalen Medien. Schlüsselfigur in der Delegation der Madrider Konferenz. Später palästinensischer Abgeordneter.
DET-451,DET-416,hist008,Vereinigte Nationale Führung des Aufstands (UNLU),"Koordinierte Streiks, Boykotte und Demonstrationen wurden durch Kommuniqués angekündigt. Beteiligt waren Vertreter verschiedener PLO-Fraktionen und Basisaktivisten. Parallel wurden Institutionen und Kampagnen des zivilen Ungehorsams organisiert."
DET-452,DET-417,hist008,Unmittelbare Auswirkungen (1987–1993),"Der israelisch-palästinensische Konflikt, der sich von einem fernen Problem zu einer unmittelbaren Krise entwickelt hatte, die im globalen Fernsehen sichtbar war, wurde verwandelt."
DET-453,DET-418,hist008,Langfristige Bedeutung (1993 bis heute),Der Oslo-Prozess scheiterte letztendlich – nach über 30 Jahren wurde kein palästinensischer Staat gegründet.
DET-454,DET-419,hist008,Rechenschaftspflicht und Gerechtigkeit,"✗ Kein israelischer Beamter wurde wegen Knochenbruch-Politik, übermäßiger Gewaltanwendung oder anderer Verstöße strafrechtlich verfolgt."
DET-455,DET-420,hist008,Unmittelbare Auswirkungen (1987–1993),"Bilder von israelischen Soldaten, die palästinensische Jugendliche mit Steinen schlugen, schockierten die internationale Gemeinschaft."
DET-456,DET-421,hist008,Langfristige Bedeutung (1993 bis heute),Die Palästinensische Autonomiebehörde wurde zum Subunternehmer der israelischen Besatzungsmacht anstatt zum Wegbereiter eines eigenen Staates.
DET-457,DET-422,hist008,Rechenschaftspflicht und Gerechtigkeit,"✗ Es wurde keine Entschädigung an die Familien der Getöteten oder an diejenigen gezahlt, deren Häuser abgerissen wurden."
DET-458,DET-423,hist008,Unmittelbare Auswirkungen (1987–1993),"Erzwungene Anerkennung palästinensischer nationaler Bestrebungen – nicht länger nur ein „Flüchtlingsproblem“, sondern eine Frage der politischen Rechte"
DET-459,DET-424,hist008,Langfristige Bedeutung (1993 bis heute),Der Ausschluss von Basisaktivisten (insbesondere Frauen) von den Oslo-Verhandlungen schwächte die palästinensische Zivilgesellschaft.
DET-460,DET-425,hist008,Rechenschaftspflicht und Gerechtigkeit,✗ Abgeschobene Palästinenser dürfen nie zurückkehren
DET-461,DET-426,hist008,Unmittelbare Auswirkungen (1987–1993),Palästinensische Frauen spielten eine beispiellose öffentliche Rolle im Widerstand und in der Organisation
DET-462,DET-427,hist008,Langfristige Bedeutung (1993 bis heute),Die Hamas entwickelte sich zu einer bedeutenden Kraft und stellte die Vorherrschaft der PLO/Fatah in Frage.
DET-463,DET-428,hist008,Rechenschaftspflicht und Gerechtigkeit,"✗ Die israelische Politik, die die Intifada auslöste (Besatzung, Siedlungen, Landenteignungen), wird unverändert fortgesetzt."
DET-464,DET-429,hist008,Unmittelbare Auswirkungen (1987–1993),"Durch Basisorganisationen entstanden parallele Institutionen: Volkskomitees, alternative Bildungseinrichtungen, medizinische Hilfeleistungen."
DET-465,DET-430,hist008,Langfristige Bedeutung (1993 bis heute),Die Taktiken der Intifada beeinflussten andere Widerstandsbewegungen weltweit.
DET-466,DET-431,hist008,Rechenschaftspflicht und Gerechtigkeit,✓ B'Tselem und andere Menschenrechtsorganisationen dokumentierten Verstöße umfassend
DET-467,DET-432,hist008,Unmittelbare Auswirkungen (1987–1993),Palästinensische Unabhängigkeitserklärung von 1988 und Anerkennung Israels durch die PLO
DET-468,DET-433,hist008,Langfristige Bedeutung (1993 bis heute),"Das Scheitern des Oslo-Prozesses führte zur Zweiten Intifada (2000–2005), die weitaus gewalttätiger war."
DET-469,DET-434,hist008,Rechenschaftspflicht und Gerechtigkeit,✓ Die internationale Gemeinschaft hat die nationalen Rechte der Palästinenser anerkannt.
DET-470,DET-435,hist008,Unmittelbare Auswirkungen (1987–1993),Madrider Konferenz (1991): erste direkte israelisch-palästinensische Verhandlungen
DET-471,DET-436,hist008,Langfristige Bedeutung (1993 bis heute),Der israelische Siedlungsbau beschleunigte sich nach Oslo – mittlerweile gibt es mehr als 700.000 Siedler.
DET-472,DET-437,hist008,Rechenschaftspflicht und Gerechtigkeit,✓ UN-Resolutionen verurteilten die israelischen Praktiken (wurden aber nicht durchgesetzt)
DET-473,DET-438,hist008,Unmittelbare Auswirkungen (1987–1993),Oslo-Abkommen (1993): Gründung der Palästinensischen Autonomiebehörde und Rahmen für einen künftigen palästinensischen Staat
DET-474,DET-439,hist008,Langfristige Bedeutung (1993 bis heute),"Die Intifada hat gezeigt, dass der palästinensische Widerstand nicht auf Dauer unterdrückt werden kann."
DET-475,DET-440,hist008,Rechenschaftspflicht und Gerechtigkeit,"✓ Die Intifada zwang Israel zu Verhandlungen, was zum Oslo-Prozess führte"
DET-476,DET-441,hist008,Langfristige Bedeutung (1993 bis heute),Etabliertes Muster: Palästinensischer Aufstand → internationale Aufmerksamkeit → Verhandlungen → Scheitern → erneute Gewalt
DET-477,DET-442,hist008,Rechenschaftspflicht und Gerechtigkeit,✗ Oslo-Versprechen unerfüllt; Besetzung dauert über 30 Jahre später an
DET-478,DET-443,hist008,Viertes Genfer Übereinkommen – Verstöße,"Artikel 33: „Keine geschützte Person darf für eine Straftat bestraft werden, die sie nicht persönlich begangen hat. Kollektivstrafen sind verboten.“ Hauszerstörungen und kollektive Ausgangssperren verstießen gegen diese Bestimmung."
DET-479,DET-444,hist008,Internationaler Pakt über bürgerliche und politische Rechte,Artikel 6 (Recht auf Leben): Der Einsatz tödlicher Gewalt gegen größtenteils unbewaffnete Demonstranten verletzte das Recht auf Leben. Die angewandte Gewalt war weder zwingend notwendig noch verhältnismäßig.
DET-480,DET-445,hist008,Resolutionen des UN-Sicherheitsrates,"Die Resolutionen 607 (1988) und 608 (1988) verurteilten Israels Deportationen palästinensischer Zivilisten und forderten Israel auf, die Deportationen einzustellen und den Deportierten die Rückkehr zu gestatten. Israel lehnte die Resolutionen ab."
DET-481,DET-446,hist008,Internationale Kritik und Verurteilung,UN-Menschenrechtsrat: Mehrere Untersuchungskommissionen dokumentierten Verstöße. Berichte des Sonderberichterstatters legten systematische Menschenrechtsverletzungen dar.
DET-482,DET-447,hist008,Viertes Genfer Übereinkommen – Verstöße,<strong>Artikel 49:</strong> „Zwangsüberführungen einzelner Personen oder Massenüberführungen sind verboten.“ 481 Abschiebungen verstießen unmittelbar gegen diesen Schutz.
DET-483,DET-448,hist008,Internationaler Pakt über bürgerliche und politische Rechte,"<strong>Artikel 7 (Verbot der Folter):</strong> Systematische Schläge, die Praxis des Knochenbrechens und Folter in den Haftanstalten verstoßen gegen das absolute Verbot von Folter und grausamer, unmenschlicher Behandlung."
DET-484,DET-449,hist008,Resolutionen des UN-Sicherheitsrates,"Mehrere Resolutionen: Der Sicherheitsrat verabschiedete zahlreiche Resolutionen, in denen er die israelischen Praktiken während der Intifada verurteilte, darunter den übermäßigen Einsatz von Gewalt, Kollektivstrafen und die Verletzung palästinensischer Rechte."
DET-485,DET-450,hist008,Internationale Kritik und Verurteilung,US-Außenministerium: Selbst die US-Regierung (Israels engster Verbündeter) verurteilte unter der Reagan-Administration die „harten Sicherheitsmaßnahmen und den übermäßigen Einsatz von scharfer Munition“.
DET-486,DET-451,hist008,Viertes Genfer Übereinkommen – Verstöße,"Artikel 147 (Schwere Verstöße): „Vorsätzliche Tötung, Folter oder unmenschliche Behandlung, umfangreiche Zerstörung, die nicht durch militärische Notwendigkeit gerechtfertigt ist“, stellen Kriegsverbrechen dar. Knochenbrechende Maßnahmen und übermäßige Gewaltanwendung gelten als schwere Verstöße."
